COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,SUM_FRQ_ALW
48103,0.08,0.056,0.096,0.199,0.57,0.769
48105,0.026,0.071,0.072,0.225,0.606,0.831
48107,0.031,0.071,0.058,0.227,0.613,0.84
48109,0.125,0.006,0.039,0.176,0.654,0.83
48111,0.119,0.074,0.123,0.289,0.396,0.685
48113,0.024,0.019,0.059,0.141,0.757,0.898
48115,0.03,0.023,0.074,0.115,0.759,0.874
48117,0.063,0.063,0.095,0.284,0.494,0.778
48119,0.04,0.074,0.094,0.285,0.507,0.792
48121,0.016,0.025,0.046,0.204,0.709,0.913
48123,0.003,0.019,0.091,0.061,0.827,0.888
48125,0.032,0.071,0.111,0.254,0.532,0.786
48127,0.021,0.059,0.097,0.133,0.69,0.823
48129,0.139,0.065,0.147,0.21,0.439,0.649
48131,0.122,0.003,0.132,0.053,0.691,0.744
48133,0.055,0.089,0.104,0.195,0.557,0.752
48135,0.085,0.047,0.076,0.204,0.588,0.792
48137,0.016,0.047,0.145,0.101,0.691,0.792
48139,0.027,0.017,0.044,0.19,0.722,0.912
48141,0.007,0.007,0.033,0.075,0.877,0.952
48143,0.017,0.096,0.075,0.202,0.609,0.811
48145,0.009,0.029,0.061,0.187,0.715,0.902
48147,0.117,0.126,0.131,0.226,0.4,0.626
48149,0.006,0.05,0.259,0.142,0.543,0.685
48151,0.097,0.097,0.109,0.186,0.51,0.696
48153,0.049,0.063,0.043,0.216,0.629,0.845
48155,0.045,0.101,0.23,0.147,0.477,0.624
48157,0.024,0.03,0.057,0.115,0.774,0.889
48159,0.013,0.055,0.131,0.327,0.474,0.801
48161,0.025,0.121,0.085,0.137,0.632,0.769
48163,0.136,0.007,0.038,0.108,0.71,0.818
48165,0.121,0.034,0.033,0.176,0.636,0.812
48167,0.033,0.037,0.105,0.207,0.617,0.824
48169,0.034,0.079,0.067,0.207,0.612,0.819
48171,0.095,0.091,0.107,0.114,0.592,0.706
48173,0.069,0.054,0.058,0.234,0.586,0.82
48175,0.001,0.025,0.16,0.077,0.737,0.814
48177,0.001,0.001,0.091,0.078,0.828,0.906
48179,0.139,0.069,0.134,0.222,0.436,0.658
48181,0.064,0.063,0.095,0.247,0.53,0.777
48183,0.053,0.064,0.074,0.186,0.623,0.809
48185,0.025,0.047,0.04,0.348,0.54,0.888
48187,0.027,0.022,0.032,0.125,0.794,0.919
48189,0.066,0.058,0.028,0.239,0.609,0.848
48191,0.179,0.065,0.19,0.157,0.41,0.567
48193,0.019,0.085,0.137,0.267,0.493,0.76
48195,0.136,0.076,0.126,0.234,0.428,0.662
48197,0.042,0.116,0.237,0.223,0.381,0.604
48199,0.021,0.054,0.102,0.187,0.636,0.823
48201,0.019,0.024,0.069,0.152,0.736,0.888
48203,0.086,0.037,0.088,0.19,0.599,0.789
48205,0.1,0.07,0.116,0.28,0.434,0.714
48207,0.087,0.128,0.137,0.209,0.439,0.648
48209,0,0.007,0.022,0.115,0.855,0.97
48211,0.189,0.125,0.139,0.138,0.409,0.547
48213,0.043,0.072,0.127,0.197,0.56,0.757
48215,0.055,0.003,0.033,0.084,0.826,0.91
48217,0.047,0.083,0.029,0.242,0.599,0.841
48219,0.031,0.072,0.06,0.237,0.6,0.837
48221,0.009,0.122,0.135,0.124,0.61,0.734
48223,0.054,0.026,0.062,0.369,0.488,0.857
48225,0.182,0.09,0.104,0.15,0.474,0.624
48227,0.063,0.063,0.061,0.218,0.596,0.814
48229,0.013,0.003,0.076,0.029,0.88,0.909
48231,0.069,0.072,0.082,0.285,0.492,0.777
48233,0.112,0.064,0.128,0.249,0.447,0.696
48235,0.009,0.047,0.058,0.276,0.61,0.886
48237,0.009,0.018,0.012,0.37,0.592,0.962
48239,0.02,0.062,0.146,0.075,0.696,0.771
48241,0.04,0.055,0.068,0.125,0.712,0.837
48243,0.009,0.005,0.038,0.186,0.763,0.949
48245,0.036,0.075,0.11,0.171,0.608,0.779
48247,0.071,0.003,0.079,0.099,0.748,0.847
48249,0.057,0.007,0.137,0.051,0.748,0.799
48251,0.024,0.079,0.056,0.199,0.642,0.841
48253,0.064,0.079,0.121,0.193,0.543,0.736
48255,0,0.001,0.104,0.145,0.75,0.895
48257,0.063,0.058,0.041,0.155,0.682,0.837
48259,0.002,0.059,0.076,0.158,0.705,0.863
48261,0.04,0.01,0.08,0.098,0.772,0.87
48263,0.069,0.168,0.172,0.167,0.424,0.591
48265,0.059,0.149,0.167,0.154,0.472,0.626
48267,0.036,0.126,0.165,0.207,0.466,0.673
48269,0.065,0.108,0.177,0.254,0.397,0.651
48271,0.004,0.059,0.121,0.084,0.733,0.817
48273,0.063,0.015,0.075,0.121,0.726,0.847
48275,0.063,0.105,0.184,0.145,0.502,0.647
48277,0.054,0.095,0.135,0.238,0.478,0.716
48279,0.038,0.065,0.046,0.255,0.597,0.852
48281,0.024,0.019,0.077,0.233,0.648,0.881
48283,0.152,0.002,0.083,0.097,0.667,0.764
48285,0.008,0.029,0.114,0.114,0.736,0.85
48287,0.035,0.122,0.148,0.142,0.553,0.695
48289,0.089,0.078,0.111,0.192,0.531,0.723
48291,0.019,0.034,0.114,0.182,0.65,0.832
48293,0.005,0.086,0.061,0.087,0.762,0.849
48295,0.147,0.143,0.099,0.195,0.415,0.61
48297,0.005,0.003,0.081,0.189,0.722,0.911
48299,0.08,0.036,0.056,0.214,0.615,0.829
48301,0.109,0.047,0.081,0.221,0.543,0.764
48303,0.031,0.072,0.056,0.232,0.61,0.842
48305,0.032,0.068,0.054,0.222,0.624,0.846
48307,0.031,0.053,0.09,0.34,0.486,0.826
48309,0.022,0.049,0.046,0.161,0.721,0.882
48311,0.043,0.002,0.21,0.203,0.542,0.745
48313,0.065,0.032,0.097,0.337,0.469,0.806
48315,0.076,0.067,0.118,0.211,0.528,0.739
48317,0.075,0.043,0.056,0.235,0.591,0.826
48319,0.043,0.091,0.163,0.247,0.456,0.703
48321,0.004,0.051,0.113,0.161,0.67,0.831
48323,0.005,0.091,0.129,0.13,0.645,0.775
48325,0.006,0.017,0.07,0.155,0.753,0.908
48327,0.013,0.048,0.088,0.289,0.562,0.851
48329,0.083,0.044,0.066,0.219,0.588,0.807
48331,0.006,0.019,0.07,0.228,0.679,0.907
48333,0.041,0.117,0.062,0.261,0.518,0.779
48335,0.168,0.131,0.087,0.126,0.489,0.615
48337,0.041,0.08,0.129,0.22,0.529,0.749
48339,0.031,0.073,0.061,0.145,0.69,0.835
48341,0.101,0.064,0.123,0.27,0.441,0.711
48343,0.038,0.116,0.21,0.176,0.46,0.636
48345,0.067,0.053,0.084,0.206,0.591,0.797
48347,0.094,0.06,0.097,0.221,0.528,0.749
48349,0.006,0.024,0.114,0.217,0.639,0.856
48351,0.057,0.049,0.11,0.152,0.631,0.783
48353,0.09,0.072,0.108,0.187,0.544,0.731
48355,0.024,0.034,0.028,0.079,0.835,0.914
48357,0.15,0.104,0.105,0.201,0.439,0.64
48359,0.084,0.065,0.109,0.278,0.464,0.742
48361,0.051,0.07,0.105,0.157,0.618,0.775
48363,0.027,0.023,0.029,0.181,0.74,0.921
48365,0.027,0.033,0.211,0.281,0.448,0.729
48367,0.02,0.048,0.055,0.206,0.671,0.877
48369,0.033,0.081,0.089,0.277,0.521,0.798
48371,0.05,0.051,0.15,0.197,0.551,0.748
48373,0.016,0.099,0.052,0.144,0.689,0.833
48375,0.067,0.063,0.113,0.272,0.485,0.757
48377,0.003,0.003,0.032,0.174,0.789,0.963
48379,0.143,0.062,0.038,0.245,0.512,0.757
48381,0.063,0.063,0.109,0.274,0.491,0.765
48383,0.058,0.061,0.064,0.237,0.58,0.817
48385,0.03,0.065,0.164,0.187,0.554,0.741
48387,0.059,0.136,0.098,0.254,0.452,0.706
48389,0.07,0.04,0.086,0.204,0.6,0.804
48391,0.002,0.011,0.235,0.073,0.678,0.751
48393,0.16,0.074,0.133,0.205,0.427,0.632
48395,0.014,0.041,0.055,0.334,0.555,0.889
48397,0.033,0.041,0.101,0.18,0.645,0.825
48399,0.033,0.039,0.104,0.228,0.596,0.824
48401,0.038,0.04,0.101,0.331,0.491,0.822
48403,0.105,0.046,0.103,0.15,0.596,0.746
48405,0.096,0.033,0.07,0.222,0.58,0.802
48407,0.009,0.064,0.082,0.112,0.733,0.845
48409,0.015,0.02,0.053,0.074,0.838,0.912
48411,0.026,0.101,0.099,0.255,0.519,0.774
48413,0.002,0.029,0.054,0.271,0.644,0.915
48415,0.143,0.177,0.127,0.09,0.463,0.553
48417,0.061,0.099,0.14,0.183,0.518,0.701
48419,0.025,0.035,0.117,0.369,0.453,0.822
48421,0.125,0.073,0.129,0.267,0.406,0.673
48423,0.108,0.091,0.104,0.168,0.529,0.697
48425,0.027,0.161,0.133,0.201,0.477,0.678
48427,0.039,0.008,0.023,0.1,0.831,0.931
48429,0.058,0.149,0.221,0.127,0.445,0.572
48431,0.032,0.077,0.067,0.252,0.572,0.824
48433,0.084,0.122,0.12,0.224,0.449,0.673
48435,0.009,0.042,0.08,0.209,0.659,0.868
48437,0.084,0.075,0.053,0.255,0.532,0.787
48439,0.023,0.034,0.077,0.144,0.722,0.866
48441,0.054,0.059,0.12,0.191,0.575,0.766
48443,0.021,0.061,0.167,0.154,0.597,0.751
48445,0.034,0.066,0.061,0.226,0.613,0.839
48447,0.073,0.135,0.172,0.118,0.501,0.619
48449,0.019,0.117,0.191,0.264,0.409,0.673
48451,0.007,0.038,0.071,0.271,0.613,0.884
48453,0.015,0.008,0.024,0.158,0.795,0.953
48455,0.052,0.077,0.065,0.181,0.625,0.806
48457,0.021,0.066,0.054,0.155,0.703,0.858
48459,0.051,0.076,0.104,0.179,0.59,0.769
48461,0.077,0.058,0.088,0.21,0.567,0.777
48463,0.014,0.022,0.136,0.081,0.747,0.828
48465,0.003,0.05,0.09,0.072,0.784,0.856
48467,0.138,0.143,0.151,0.161,0.407,0.568
48469,0.008,0.039,0.138,0.058,0.757,0.815
48471,0.029,0.058,0.079,0.179,0.655,0.834
48473,0.016,0.06,0.07,0.236,0.618,0.854
48475,0.08,0.052,0.094,0.197,0.577,0.774
48477,0.02,0.031,0.087,0.328,0.534,0.862
48479,0.033,0,0.064,0.136,0.767,0.903
48481,0.011,0.072,0.076,0.216,0.625,0.841
48483,0.23,0.139,0.158,0.126,0.346,0.472
48485,0.073,0.046,0.096,0.092,0.692,0.784
48487,0.046,0.081,0.171,0.168,0.535,0.703
48489,0.034,0.015,0.067,0.064,0.82,0.884
48491,0.016,0.033,0.065,0.177,0.708,0.885
48493,0,0.003,0.072,0.208,0.716,0.924
48495,0.087,0.05,0.086,0.196,0.581,0.777
48497,0.008,0.127,0.046,0.17,0.649,0.819
48499,0.046,0.073,0.071,0.283,0.526,0.809
48501,0.084,0.035,0.065,0.254,0.561,0.815
48503,0.062,0.063,0.086,0.144,0.645,0.789
48505,0.047,0.001,0.035,0.138,0.779,0.917
48507,0.036,0.075,0.115,0.138,0.635,0.773
49001,0.099,0.026,0.271,0.283,0.32,0.603
49003,0.084,0.116,0.111,0.27,0.419,0.689
49005,0.09,0.108,0.08,0.31,0.411,0.721
49007,0.107,0.134,0.114,0.293,0.353,0.646
49009,0.091,0.296,0.102,0.33,0.181,0.511
49011,0.035,0.055,0.077,0.314,0.518,0.832
49013,0.051,0.259,0.033,0.469,0.188,0.657
49015,0.122,0.109,0.106,0.239,0.424,0.663
49017,0.062,0.056,0.232,0.264,0.386,0.65
49019,0.056,0.111,0.098,0.176,0.558,0.734
49021,0.065,0.036,0.22,0.262,0.417,0.679
49023,0.335,0.023,0.079,0.193,0.369,0.562
49025,0.061,0.041,0.226,0.227,0.445,0.672
49027,0.432,0.023,0.088,0.171,0.286,0.457
49029,0.092,0.155,0.053,0.37,0.33,0.7
49031,0.097,0.061,0.266,0.3,0.276,0.576
49033,0.077,0.113,0.062,0.327,0.421,0.748
49035,0.028,0.032,0.094,0.202,0.644,0.846
49037,0.04,0.064,0.042,0.21,0.644,0.854
49039,0.107,0.043,0.104,0.273,0.473,0.746
49041,0.152,0.096,0.171,0.3,0.282,0.582
49043,0.018,0.1,0.054,0.177,0.651,0.828
49045,0.002,0.114,0.141,0.212,0.532,0.744
49047,0.121,0.269,0.046,0.389,0.175,0.564
49049,0.068,0.035,0.195,0.244,0.458,0.702
49051,0.039,0.063,0.056,0.254,0.588,0.842
49053,0.034,0.056,0.123,0.269,0.518,0.787
49055,0.068,0.129,0.114,0.269,0.42,0.689
49057,0.066,0.089,0.072,0.287,0.486,0.773
50001,0.029,0.045,0.086,0.139,0.702,0.841
50003,0.028,0.058,0.061,0.084,0.77,0.854
50005,0.076,0.121,0.078,0.154,0.57,0.724
50007,0.031,0.07,0.065,0.115,0.718,0.833
50009,0.054,0.075,0.083,0.158,0.631,0.789
50011,0.042,0.058,0.056,0.134,0.71,0.844
50013,0.031,0.039,0.088,0.113,0.729,0.842
50015,0.027,0.181,0.062,0.141,0.59,0.731
50017,0.029,0.095,0.073,0.107,0.696,0.803
50019,0.07,0.174,0.061,0.149,0.546,0.695
50021,0.031,0.037,0.088,0.205,0.639,0.844
50023,0.051,0.19,0.104,0.05,0.604,0.654
50025,0.075,0.031,0.035,0.151,0.708,0.859
50027,0.061,0.055,0.03,0.227,0.627,0.854
51001,0.001,0.019,0.055,0.1,0.824,0.924
51003,0.023,0.022,0.054,0.093,0.81,0.903
51005,0.145,0.034,0.123,0.174,0.525,0.699
51007,0.013,0.069,0.116,0.13,0.672,0.802
51009,0.064,0.033,0.074,0.204,0.625,0.829
51011,0.063,0.018,0.105,0.204,0.61,0.814
51013,0.01,0.018,0.035,0.187,0.75,0.937
51015,0.029,0.037,0.061,0.173,0.701,0.874
51017,0.099,0.045,0.121,0.165,0.57,0.735
51019,0.052,0.09,0.115,0.248,0.495,0.743
51021,0.081,0.114,0.2,0.166,0.44,0.606
51023,0.043,0.079,0.106,0.221,0.551,0.772
51025,0.006,0.003,0.158,0.145,0.688,0.833
51027,0.037,0.099,0.219,0.181,0.463,0.644
51029,0.02,0.01,0.124,0.132,0.714,0.846
51031,0.07,0.04,0.083,0.222,0.585,0.807
51033,0.047,0.032,0.031,0.14,0.75,0.89
51035,0.064,0.073,0.084,0.285,0.496,0.781
51036,0.017,0.02,0.103,0.177,0.683,0.86
51037,0.084,0.025,0.148,0.133,0.61,0.743
51041,0.026,0.03,0.08,0.216,0.649,0.865
51043,0.013,0.036,0.057,0.154,0.74,0.894
51045,0.017,0.022,0.148,0.182,0.632,0.814
51047,0.053,0.068,0.013,0.213,0.653,0.866
51049,0.012,0.055,0.098,0.137,0.699,0.836
51051,0.031,0.129,0.129,0.182,0.528,0.71
51053,0.022,0.016,0.104,0.193,0.664,0.857
51057,0.016,0.081,0.181,0.16,0.563,0.723
51059,0.018,0.016,0.054,0.163,0.748,0.911
51061,0.04,0.013,0.042,0.133,0.772,0.905
51063,0.079,0.063,0.092,0.256,0.51,0.766
51065,0.037,0.014,0.077,0.1,0.772,0.872
51067,0.074,0.098,0.069,0.189,0.57,0.759
51069,0.026,0.048,0.048,0.264,0.614,0.878
51071,0.066,0.09,0.14,0.137,0.567,0.704
51073,0.003,0.004,0.035,0.234,0.724,0.958
51075,0.034,0.043,0.065,0.097,0.761,0.858
51077,0.141,0.065,0.07,0.196,0.527,0.723
51079,0.011,0.038,0.052,0.153,0.747,0.9
51081,0.014,0.002,0.145,0.158,0.681,0.839
51083,0.092,0.028,0.072,0.165,0.643,0.808
51085,0.043,0.052,0.087,0.25,0.568,0.818
51087,0.04,0.037,0.071,0.191,0.662,0.853
51089,0.063,0.085,0.132,0.154,0.566,0.72
51091,0.059,0.041,0.103,0.197,0.599,0.796
51093,0.039,0.055,0.059,0.277,0.569,0.846
51095,0.006,0.008,0.005,0.231,0.75,0.981
51097,0.007,0.041,0.149,0.191,0.612,0.803
51099,0.151,0.044,0.086,0.053,0.666,0.719
51101,0.012,0.072,0.201,0.169,0.546,0.715
51103,0.001,0.022,0.121,0.178,0.678,0.856
51105,0.107,0.135,0.072,0.104,0.582,0.686
51107,0.014,0.012,0.038,0.173,0.763,0.936
51109,0.025,0.045,0.036,0.146,0.748,0.894
51111,0.068,0.006,0.134,0.143,0.649,0.792
51113,0.017,0.097,0.064,0.154,0.668,0.822
51115,0.001,0.001,0.049,0.19,0.76,0.95
51117,0.063,0.022,0.128,0.14,0.648,0.788
51119,0.001,0.004,0.103,0.237,0.654,0.891
51121,0.056,0.042,0.09,0.171,0.64,0.811
51125,0.011,0.015,0.106,0.167,0.701,0.868
51127,0.008,0.035,0.079,0.17,0.708,0.878
51131,0.001,0.037,0.089,0.112,0.761,0.873
51133,0.017,0.038,0.095,0.141,0.71,0.851
51135,0.044,0.014,0.099,0.182,0.661,0.843
51137,0.033,0.132,0.038,0.153,0.643,0.796
51139,0.025,0.052,0.237,0.166,0.52,0.686
51141,0.042,0.098,0.166,0.203,0.491,0.694
51143,0.106,0.045,0.147,0.135,0.567,0.702
51145,0.012,0.092,0.074,0.162,0.66,0.822
51147,0.059,0.009,0.138,0.154,0.64,0.794
51149,0.033,0.033,0.127,0.189,0.619,0.808
51153,0.047,0.027,0.055,0.11,0.761,0.871
51155,0.083,0.055,0.166,0.173,0.523,0.696
51157,0.023,0.019,0.077,0.164,0.717,0.881
51159,0.015,0.07,0.109,0.167,0.64,0.807
51161,0.065,0.045,0.077,0.205,0.607,0.812
51163,0.015,0.112,0.068,0.13,0.675,0.805
51165,0.034,0.062,0.139,0.212,0.553,0.765
51167,0.082,0.137,0.212,0.24,0.329,0.569
51169,0.074,0.124,0.121,0.157,0.523,0.68
51171,0.023,0.039,0.136,0.288,0.514,0.802
51173,0.087,0.079,0.237,0.182,0.415,0.597
51175,0.019,0.013,0.063,0.216,0.69,0.906
51177,0.05,0.019,0.03,0.115,0.785,0.9
51179,0.045,0.035,0.097,0.095,0.728,0.823
51181,0.006,0.021,0.003,0.249,0.721,0.97
51183,0.012,0.012,0.06,0.218,0.698,0.916
51185,0.062,0.104,0.264,0.16,0.41,0.57
51187,0.027,0.017,0.088,0.2,0.669,0.869
51191,0.123,0.099,0.144,0.266,0.368,0.634
51193,0.079,0.036,0.127,0.127,0.631,0.758
51195,0.025,0.075,0.099,0.158,0.643,0.801
51197,0.096,0.075,0.172,0.21,0.447,0.657
51199,0.006,0.021,0.024,0.162,0.786,0.948
51510,0.032,0.02,0.065,0.17,0.712,0.882
51520,0.174,0.125,0.075,0.273,0.352,0.625
51530,0.018,0.15,0.068,0.125,0.639,0.764
51540,0.023,0.019,0.05,0.075,0.833,0.908
51550,0.018,0.025,0.095,0.182,0.68,0.862
51570,0.044,0.045,0.126,0.177,0.608,0.785
51580,0.184,0.017,0.133,0.188,0.478,0.666
51590,0.087,0.043,0.209,0.127,0.534,0.661
51595,0.015,0.001,0.148,0.148,0.687,0.835
51600,0.025,0.015,0.075,0.173,0.712,0.885
51610,0.007,0.033,0.038,0.158,0.765,0.923
51620,0.01,0.027,0.115,0.192,0.656,0.848
51630,0.038,0.007,0.034,0.136,0.784,0.92
51640,0.071,0.086,0.049,0.243,0.551,0.794
51650,0.008,0.025,0.078,0.118,0.771,0.889
51660,0.029,0.066,0.129,0.205,0.571,0.776
51670,0.038,0.038,0.149,0.187,0.588,0.775
51678,0.01,0.146,0.059,0.121,0.663,0.784
51680,0.07,0.031,0.073,0.222,0.603,0.825
51683,0.033,0.023,0.027,0.175,0.742,0.917
51685,0.071,0.025,0.017,0.167,0.72,0.887
51690,0.063,0.076,0.134,0.163,0.564,0.727
51700,0.01,0.038,0.035,0.145,0.772,0.917
51710,0.004,0.03,0.087,0.215,0.664,0.879
51720,0.017,0.056,0.085,0.155,0.687,0.842
51730,0.034,0.033,0.116,0.177,0.64,0.817
51735,0.004,0.014,0.073,0.219,0.69,0.909
51740,0,0.019,0.122,0.225,0.634,0.859
51750,0.075,0.045,0.11,0.177,0.593,0.77
51760,0.06,0.031,0.092,0.275,0.541,0.816
51770,0.07,0.05,0.088,0.212,0.58,0.792
51775,0.064,0.039,0.068,0.199,0.63,0.829
51790,0.027,0.039,0.057,0.158,0.718,0.876
51800,0.007,0.048,0.171,0.208,0.565,0.773
51810,0.017,0.041,0.062,0.202,0.678,0.88
51820,0.027,0.028,0.049,0.186,0.71,0.896
51830,0.005,0.009,0.001,0.249,0.737,0.986
51840,0.025,0.056,0.032,0.277,0.611,0.888
53001,0.077,0.051,0.072,0.076,0.724,0.8
53003,0.014,0.029,0.115,0.32,0.522,0.842
53005,0.084,0.011,0.064,0.08,0.761,0.841
53007,0.062,0.048,0.029,0.297,0.564,0.861
53009,0.001,0,0.028,0.225,0.746,0.971
53011,0.02,0.021,0.048,0.17,0.741,0.911
53013,0.08,0.031,0.079,0.223,0.586,0.809
53015,0.041,0.02,0.098,0.216,0.625,0.841
53017,0.067,0.047,0.042,0.271,0.573,0.844
53019,0.082,0.066,0.082,0.204,0.565,0.769
53021,0.106,0.013,0.059,0.069,0.753,0.822
53023,0.031,0.029,0.085,0.292,0.563,0.855
53025,0.032,0.052,0.108,0.146,0.661,0.807
53027,0.03,0.009,0.087,0.213,0.662,0.875
53029,0.015,0.009,0.066,0.15,0.759,0.909
53031,0.011,0,0.064,0.171,0.754,0.925
53033,0.016,0.02,0.05,0.191,0.724,0.915
53035,0.024,0.003,0.051,0.136,0.786,0.922
53037,0.032,0.084,0.033,0.179,0.672,0.851
53039,0.038,0.029,0.113,0.288,0.532,0.82
53041,0.033,0.112,0.128,0.111,0.616,0.727
53043,0.017,0.086,0.023,0.108,0.765,0.873
53045,0.011,0.024,0.091,0.152,0.721,0.873
53047,0.042,0.066,0.075,0.199,0.617,0.816
53049,0.082,0.016,0.128,0.063,0.712,0.775
53051,0.027,0.122,0.052,0.212,0.587,0.799
53053,0.028,0.057,0.103,0.206,0.606,0.812
53055,0.015,0.004,0.021,0.229,0.73,0.959
53057,0.035,0.097,0.037,0.177,0.653,0.83
53059,0.019,0.048,0.092,0.08,0.76,0.84
53061,0.017,0.014,0.056,0.191,0.721,0.912
53063,0.033,0.057,0.08,0.151,0.679,0.83
53065,0.05,0.039,0.069,0.257,0.585,0.842
53067,0.022,0.051,0.109,0.132,0.685,0.817
53069,0.045,0.057,0.079,0.161,0.658,0.819
53071,0.083,0.022,0.061,0.193,0.641,0.834
53073,0.042,0.028,0.061,0.122,0.747,0.869
53075,0.002,0.009,0.049,0.31,0.629,0.939
53077,0.012,0.035,0.069,0.143,0.74,0.883
54001,0.092,0.031,0.071,0.287,0.519,0.806
54003,0.065,0.049,0.196,0.166,0.524,0.69
54005,0.097,0.138,0.093,0.197,0.475,0.672
54007,0.102,0.131,0.167,0.202,0.398,0.6
54009,0.067,0.11,0.195,0.192,0.436,0.628
54011,0.092,0.09,0.154,0.186,0.476,0.662
54013,0.085,0.07,0.227,0.21,0.408,0.618
54015,0.098,0.097,0.162,0.152,0.491,0.643
54017,0.187,0.011,0.075,0.307,0.42,0.727
54019,0.14,0.088,0.226,0.137,0.409,0.546
54021,0.141,0.076,0.144,0.236,0.403,0.639
54023,0.1,0.232,0.067,0.193,0.407,0.6
54025,0.07,0.03,0.113,0.233,0.554,0.787
54027,0.021,0.035,0.088,0.236,0.619,0.855
54029,0.072,0.128,0.151,0.19,0.459,0.649
54031,0.039,0.152,0.103,0.23,0.476,0.706
54033,0.132,0.021,0.071,0.319,0.457,0.776
54035,0.111,0.055,0.097,0.216,0.522,0.738
54037,0.041,0.038,0.2,0.169,0.552,0.721
54039,0.145,0.039,0.064,0.147,0.605,0.752
54041,0.161,0.029,0.068,0.288,0.454,0.742
54043,0.091,0.077,0.164,0.167,0.501,0.668
54045,0.082,0.11,0.116,0.247,0.445,0.692
54047,0.07,0.095,0.189,0.226,0.42,0.646
54049,0.069,0.06,0.111,0.281,0.479,0.76
54051,0.075,0.095,0.077,0.256,0.497,0.753
54053,0.081,0.095,0.195,0.149,0.481,0.63
54055,0.076,0.152,0.174,0.103,0.495,0.598
54057,0.033,0.016,0.042,0.234,0.674,0.908
54059,0.084,0.093,0.093,0.172,0.558,0.73
54061,0.046,0.077,0.139,0.221,0.517,0.738
54063,0.048,0.063,0.116,0.14,0.634,0.774
54065,0.025,0.085,0.169,0.258,0.463,0.721
54067,0.06,0.088,0.166,0.143,0.542,0.685
54069,0.108,0.068,0.092,0.243,0.49,0.733
54071,0.06,0.142,0.128,0.214,0.456,0.67
54073,0.088,0.108,0.17,0.287,0.346,0.633
54075,0.075,0.03,0.17,0.227,0.499,0.726
54077,0.057,0.028,0.087,0.247,0.58,0.827
54079,0.087,0.048,0.088,0.184,0.593,0.777
54081,0.087,0.083,0.257,0.148,0.426,0.574
54083,0.098,0.05,0.14,0.265,0.447,0.712
54085,0.141,0.059,0.183,0.262,0.356,0.618
54087,0.082,0.024,0.191,0.21,0.493,0.703
54089,0.053,0.104,0.166,0.111,0.567,0.678
54091,0.072,0.032,0.092,0.288,0.517,0.805
54093,0.108,0.087,0.048,0.292,0.465,0.757
54095,0.083,0.056,0.137,0.272,0.452,0.724
54097,0.131,0.039,0.077,0.278,0.475,0.753
54099,0.111,0.119,0.186,0.162,0.423,0.585
54101,0.065,0.083,0.163,0.211,0.479,0.69
54103,0.051,0.067,0.081,0.279,0.521,0.8
54105,0.112,0.059,0.219,0.222,0.389,0.611
54107,0.094,0.099,0.149,0.277,0.381,0.658
54109,0.073,0.098,0.176,0.245,0.408,0.653
55001,0.163,0.189,0.227,0.213,0.208,0.421
55003,0.078,0.038,0.118,0.363,0.403,0.766
55005,0.138,0.163,0.07,0.259,0.37,0.629
55007,0.067,0.039,0.107,0.392,0.395,0.787
55009,0.069,0.053,0.184,0.208,0.486,0.694
55011,0.039,0.106,0.172,0.269,0.414,0.683
55013,0.097,0.163,0.082,0.236,0.422,0.658
55015,0.064,0.1,0.141,0.33,0.365,0.695
55017,0.059,0.098,0.184,0.246,0.414,0.66
55019,0.162,0.149,0.158,0.146,0.384,0.53
55021,0.035,0.073,0.082,0.222,0.589,0.811
55023,0.202,0.033,0.11,0.158,0.497,0.655
55025,0.017,0.02,0.092,0.23,0.641,0.871
55027,0.11,0.138,0.166,0.2,0.386,0.586
55029,0.021,0.03,0.059,0.264,0.627,0.891
55031,0.044,0.042,0.092,0.327,0.495,0.822
55033,0.062,0.076,0.179,0.266,0.417,0.683
55035,0.042,0.076,0.203,0.255,0.424,0.679
55037,0.053,0.073,0.143,0.238,0.494,0.732
55039,0.121,0.155,0.158,0.244,0.322,0.566
55041,0.085,0.053,0.162,0.215,0.484,0.699
55043,0.103,0.102,0.18,0.166,0.449,0.615
55045,0.092,0.084,0.119,0.269,0.436,0.705
55047,0.092,0.122,0.184,0.117,0.486,0.603
55049,0.065,0.077,0.092,0.333,0.433,0.766
55051,0.04,0.052,0.142,0.248,0.518,0.766
55053,0.027,0.1,0.14,0.329,0.404,0.733
55055,0.114,0.093,0.096,0.179,0.518,0.697
55057,0.113,0.124,0.18,0.232,0.352,0.584
55059,0.077,0.083,0.097,0.155,0.589,0.744
55061,0.033,0.035,0.112,0.208,0.612,0.82
55063,0.064,0.072,0.076,0.289,0.498,0.787
55065,0.056,0.098,0.197,0.253,0.396,0.649
55067,0.085,0.102,0.142,0.239,0.432,0.671
55069,0.101,0.105,0.132,0.204,0.459,0.663
55071,0.175,0.089,0.259,0.133,0.345,0.478
55073,0.123,0.136,0.165,0.236,0.34,0.576
55075,0.093,0.104,0.066,0.258,0.479,0.737
55077,0.174,0.191,0.2,0.163,0.271,0.434
55078,0.042,0.103,0.31,0.246,0.3,0.546
55079,0.053,0.067,0.119,0.264,0.497,0.761
55081,0.073,0.03,0.154,0.284,0.46,0.744
55083,0.07,0.082,0.186,0.215,0.447,0.662
55085,0.057,0.05,0.155,0.186,0.552,0.738
